"Listing Number","Property Type","Short Address","List Price","Parcel ID","Sold Date","Sold Price","Sold Price/SqFt","SqFt - Living","SqFt - Total","Subdivision","Waterfront","Days On Market"
"RX-10757276","Residential","2660 S Ocean Boulevard 202s","1400000.00","50434423080022020","2021-12-28","1350000.00","710.52","1900.00","1900.00","BEACH POINT CONDO","Yes","6"
"RX-10764663","Residential","2580 S Ocean 2 B 4 Boulevard R24b","3500000.00","50434423090020024","2021-12-30","2757000.00","1098.84","2509.00","3200.00","PALM BEACH STRATFORD COND DECL FILED 5-18-79","Yes","7"
"RX-10721495","Residential","2195 Ibis Isle Road 3","769000.00","50434415220000030","2022-01-04","622990.00","444.99","1400.00","1300.00","VILLA LAC BEAU OF IBIS ISLE CONDO","Yes","165"
"RX-10718835","Residential","2780 S Ocean Boulevard 808","795000.00","50434423120008080","2021-12-20","765000.00","591.19","1294.00","1294.00","AMBASSADOR II CORP","Yes","134"
"RX-10734910","Residential","2840 S Ocean Boulevard 203","195000.00","50434423150002030","2022-01-07","195000.00","269.33","724.00","784.00","ROYAL SAXON INC","Yes","110"
"RX-10674037","Residential","3400 S Ocean Boulevard 7h1","1295000.00","50434435130010078","2021-03-26","1150000.00","542.70","2119.00","2119.00","ATRIUMS OF PALM BEACH  COND DECL FILED 2-22-79 OR 301212P994 AMEND 3053P279","Yes","100"
"RX-10650598","Residential","2295 S Ocean Boulevard 601","1250000.00","50434414040006010","2021-03-26","1175000.00","599.79","1959.00","1959.00","TWENTY TWO NINETY FIVE SOUTH OCEAN BLVD","Yes","175"
"AX-10991665","Residential","2760 S Ocean Boulevard 202","429900.00","50434423160002020","2021-03-22","420000.00","346.53","1212.00","1425.00","The Regency of Palm Beach","Yes","13"
"RX-10784240","Residential","3140 S Ocean Boulevard 507n","1950000.00","50434426050015070","2022-05-27","1900000.00","750.09","2533.00","3080.00","CARLTON PLACE CONDO","Yes","16"
"RX-10690833","Residential","3250 S Ocean Boulevard 407s","650000.00","50434426030024070","2021-03-30","600000.00","405.95","1478.00","1478.00","DORCHESTER OF PALM BEACH CONDO","Yes","0"
"RX-10636472","Residential","3100 S Ocean Boulevard 103s","2299000.00","50434426090021030","2021-03-31","1725000.00","582.77","2960.00","3238.00","PALM BEACH HAMPTON CONDO","Yes","231"
"RX-10678205","Residential","2660 S Ocean Boulevard 301w","3695000.00","50434423080033010","2021-03-31","3275000.00","1107.91","2956.00","4275.00","BEACH POINT CONDO","Yes","91"
"RX-10624106","Residential","2500 S Ocean Boulevard 1 D 4","1575000.00","50434423070010044","2021-04-01","1535000.00","592.66","2590.00","2912.00","TWENTY FIVE HUNDRED SOUTH OCEAN BLVD CONDO","Yes","289"
"RX-10645490","Residential","2545 S Ocean Boulevard 206","220000.00","50434423020002060","2021-04-01","210000.00","228.75","918.00","918.00","PALM BEACH WHITEHOUSE CONDO","Yes","163"
"RX-10671672","Residential","2295 S Ocean Boulevard 208","495000.00","50434414040002080","2021-03-31","485500.00","311.41","1559.00","1669.00","HARBOUR HOUSE","No","50"
"RX-10643852","Residential","2295 S Ocean Boulevard 717","725000.00","50434414040007170","2021-03-30","690000.00","328.57","2100.00","1959.00","TWENTY TWO NINETY FIVE SOUTH OCEAN BLVD","Yes","155"
"RX-10686581","Residential","2295 S Ocean Boulevard 211","415000.00","50434414040002110","2021-04-01","400000.00","256.57","1559.00","1559.00","TWENTY TWO NINETY FIVE SOUTH OCEAN BLVD","Yes","22"
"RX-10659639","Residential","3170 S Ocean Boulevard 301 S","749000.00","50434426080023010","2021-03-31","730000.00","310.63","2350.00","2350.00","ENCLAVE OF PALM BEACH CONDO","Yes","140"
"RX-10596795","Residential","3475 S Ocean Boulevard 511","269500.00","50434435020005110","2021-04-01","269500.00","302.46","891.00","891.00","LA BONNE VIE CONDO","Yes","305"
"RX-10686587","Residential","3400 S Ocean Boulevard 5 B I","795000.00","50434435130010052","2021-04-02","740000.00","349.22","2119.00","2300.00","ATRIUMS OF PALM BEACH CONDO","Yes","32"
"RX-10632135","Residential","3300 S Ocean Boulevard 401 S","729000.00","50434426040024010","2021-04-02","729000.00","383.28","1902.00","2005.00","Meridian of Palm Beach Condo","Yes","235"
"RX-10686519","Residential","2000 S Ocean Boulevard 307s","1649000.00","50434411050023070","2021-04-01","1600000.00","641.53","2494.00","3007.00","SLOANS CURVE II","Yes","42"
"RX-10689305","Residential","3400 S Ocean Boulevard 1fii","949000.00","50434435130020016","2021-03-31","949000.00","447.85","2119.00","2419.00","ATRIUMS OF PALM BEACH CONDO","Yes","1"
"RX-10680332","Residential","2600 S Ocean Boulevard 107 S","799000.00","50434423060021070","2021-03-31","730000.00","397.82","1835.00","1495.00","2600 Building","Yes","65"
"RX-10673494","Residential","2500 S Ocean Boulevard 2 D 2","2998000.00","50434423070020042","2021-04-05","2800000.00","1081.08","2590.00","3590.00","Palm Beach","Yes","31"
"RX-10668389","Residential","3120 S Ocean Boulevard 1-602","799000.00","50434426070016020","2021-03-26","715000.00","286.34","2497.00","2981.00","THIRTY ONE TWENTY CONDO / The Oasis","Yes","57"
"RX-10645050","Residential","2505 S Ocean Boulevard 311","299000.00","50434423010003110","2021-02-12","275000.00","246.41","1116.00","1116.00","President of Palm Beach Condo.","Yes","127"
"RX-10666773","Residential","2185 Ibis Isle Road 1","599000.00","50434415260000010","2021-04-22","565000.00","383.57","1473.00","1705.00","CHATEAU CHANTILLY IBIS ISLE CONDO","Yes","126"
"RX-10663570","Residential","2580 S Ocean Boulevard 2a6","1795000.00","50434423090020016","2021-04-23","1750000.00","710.22","2464.00","2700.00","PALM BEACH STRATFORD CONDO","Yes","168"
"RX-10673918","Residential","2100 S Ocean Boulevard 404n","1990000.00","50434414020014040","2021-04-26","1845000.00","588.32","3136.00","3136.00","TWENTY ONE HUNDRED CONDO","Yes","34"
"RX-10667860","Residential","3475 S Ocean Boulevard 108","674000.00","50434435020001080","2021-04-26","650000.00","465.94","1395.00","1395.00","LA BONNE VIE CONDO","Yes","114"
"FX-10270893","Residential","2860 S Ocean Boulevard 517","389999.00","50434423030005170","2021-03-31","335000.00","212.29","1578.00","","La Palma Condo","Yes","26"
"RX-10679980","Residential","3100 S Ocean Boulevard 102n","1750000.00","50434426090011020","2021-04-08","1740000.00","775.40","2244.00","3000.00","PALM BEACH HAMPTON CONDO","Yes","66"
"RX-10664851","Residential","2840 S Ocean Boulevard 105","199500.00","50434423150001050","2021-03-26","175000.00","185.18","945.00","1010.00","ROYAL SAXON INC","Yes","127"
"RX-10602088","Residential","3170 S Ocean Boulevard S401","700000.00","50434426080024010","2021-04-15","690000.00","293.61","2350.00","2350.00","ENCLAVE OF PALM BEACH CONDO","Yes","365"
"RX-10602815","Residential","2295 S Ocean Boulevard 620","275000.00","50434414040006200","2021-04-15","253000.00","230.00","1100.00","1100.00","TWENTY TWO NINETY FIVE SOUTH OCEAN BLVD CORP","Yes","376"
"RX-10694903","Residential","2660 S Ocean 503 N Boulevard 503n","1850000.00","50434423080015030","2021-04-15","1850000.00","709.90","2606.00","3654.00","BEACH POINT COND DECL FILED 5-31-79","Yes","17"
"RX-10591064","Residential","2000 S Ocean Boulevard 405s","1975000.00","50434411050024050","2021-04-16","1975000.00","701.34","2816.00","3706.00","TWO THOUSAND CONDO","Yes","423"
"RX-10662162","Residential","2840 S Ocean Boulevard 4110","215000.00","50434423150004110","2021-04-16","215000.00","296.96","724.00","784.00","ROYAL SAXON INC","Yes","142"
"RX-10616189","Residential","2600 S Ocean Boulevard 105s","465000.00","50434423060021050","2021-04-07","435000.00","364.01","1195.00","1195.00","2600 Building","Yes","278"
"RX-10683849","Residential","2660 S Ocean Boulevard 702n","1325000.00","50434423080017020","2021-04-09","1325000.00","697.36","1900.00","2325.00","BEACH POINT CONDO","Yes","46"
"RX-10704623","Residential","3400 S Ocean Boulevard 5fii","1649000.00","50434435130020056","2021-04-16","1500000.00","707.88","2119.00","2119.00","ATRIUMS OF PALM BEACH CONDO","Yes","0"
"RX-10684360","Residential","3475 S Ocean Boulevard 7110","269000.00","50434435020007110","2021-04-19","269000.00","301.90","891.00","891.00","La Bonne Vie","Yes","58"
"RX-10665725","Residential","3100 S Ocean Boulevard 505n","2350000.00","50434426090015050","2021-04-19","2150000.00","738.07","2913.00","3191.00","PALM BEACH HAMPTON CONDO","Yes","139"
"RX-10665734","Residential","3100 S Ocean Boulevard 305n","2150000.00","50434426090013050","2021-04-15","1960000.00","672.84","2913.00","3191.00","PALM BEACH HAMPTON CONDO","Yes","144"
"RX-10676576","Residential","2784 S Ocean Boulevard 302n","849000.00","50434423050013020","2021-04-20","830000.00","500.30","1659.00","1960.00","COVE CONDO","Yes","129"
"RX-10640378","Residential","9 Sloans Curve Drive","4700000.00","50434411070000090","2021-03-10","4200000.00","1101.49","3813.00","5086.00","RESIDENCES AT SLOANS CURVE","Yes","159"
"RX-10615931","Residential","2295 S Ocean Boulevard 424","499000.00","50434414040004240","2021-02-17","445000.00","285.43","1559.00","1559.00","TWENTY TWO NINETY FIVE        SOUTH OCEAN BLVD CORP","Yes","281"
"RX-10682600","Residential","2660 S Ocean Boulevard 504n","2095000.00","50434423080015040","2021-04-21","1875000.00","719.49","2606.00","3456.00","Beach Point","Yes","18"
"RX-10696807","Residential","2275 S Ocean Boulevard 107a","875000.00","50434414010031070","2021-04-19","865000.00","485.95","1780.00","1614.00","REEF CONDO","Yes","3"
"RX-10691071","Residential","2660 S Ocean Boulevard 204s","1399000.00","50434423080022040","2021-04-22","1365000.00","523.79","2606.00","2606.00","BEACH POINT","Yes","41"
"RX-10610116","Residential","2660 S Ocean Boulevard 406s","1800000.00","50434423080024060","2021-04-26","1655000.00","774.45","2137.00","2137.00","BEACH POINT CONDO","Yes","349"
"RX-10650710","Residential","3400 S Ocean Boulevard 1gii","539000.00","50434435130020017","2021-04-26","539000.00","309.77","1740.00","1740.00","ATRIUMS OF PALM BEACH CONDO","Yes","199"
"RX-10652777","Residential","2660 S Ocean Boulevard 405s","1350000.00","50434423080024050","2021-06-21","1350000.00","710.52","1900.00","1900.00","BEACH POINT CONDO","Yes","249"
"RX-10666537","Residential","3230 S Ocean Boulevard D607","285000.00","50434426010006070","2021-04-23","285000.00","290.81","980.00","980.00","LA RENAISSANCE","Yes","115"
"RX-10665781","Residential","3200 S Ocean Boulevard D-104","350000.00","50434426020041040","2021-04-27","323000.00","218.83","1476.00","1800.00","THIRTY TWO HUNDRED CONDO","Yes","155"
"RX-10650626","Residential","3475 S Ocean Boulevard 1010","325000.00","50434435020001010","2021-04-27","310000.00","222.22","1395.00","1395.00","LA BONNE VIE CONDO","Yes","185"
"RX-10699575","Residential","2784 S Ocean Boulevard 306n","1050000.00","50434423050013060","2021-04-27","1000000.00","602.77","1659.00","2241.00","COVE CONDO","Yes","15"
"RX-10687348","Residential","2860 S Ocean Boulevard 612","525000.00","50434423030006120","2021-04-26","530000.00","335.86","1578.00","1735.00","LA PALMA CONDO","Yes","53"
"RX-10696485","Residential","2778 S Ocean Boulevard 106n","625000.00","50434423100011060","2021-04-29","620000.00","348.31","1780.00","1780.00","SUTTON PLACE CONDO","No","23"
"RX-10673805","Residential","3360 S Ocean Boulevard 3 G Ii","765000.00","50434435190020037","2021-04-27","735000.00","422.41","1740.00","1740.00","THIRTY-THREE SIXTY CONDO","Yes","115"
"RX-10705416","Residential","3100 S Ocean Boulevard 503s","2100000.00","50434426090025030","2021-04-30","2050000.00","692.56","2960.00","2960.00","PALM BEACH HAMPTON CONDO","No","0"
"RX-10689710","Residential","3475 S Ocean Boulevard 203","299900.00","50434435020002030","2021-04-30","285000.00","204.30","1395.00","1395.00","LA BONNE VIE CONDO","Yes","47"
"FX-10259026","Residential","2770 S Ocean Boulevard N 201","3245000.00","50434423180012010","2021-04-29","2912000.00","666.36","4370.00","5150.00","2770","Yes","86"
"RX-10693312","Residential","3400 S Ocean Boulevard 6hi","985000.00","50434435130010068","2021-04-30","1010000.00","476.63","2119.00","2119.00","ATRIUMS OF PALM BEACH CONDO","Yes","5"
"RX-10638192","Residential","2660 S Ocean Boulevard 506s","2100000.00","50434423080025060","2021-04-30","2100000.00","678.95","3093.00","2205.00","BEACH POINT CONDO","Yes","233"
"RX-10698051","Residential","3170 S Ocean Boulevard S202","2395000.00","50434426080022020","2021-04-30","2325000.00","785.47","2960.00","3400.00","ENCLAVE OF PALM BEACH CONDO","Yes","17"
"RX-10665216","Residential","2100 S Ocean Boulevard 204 N","2450000.00","50434414020012040","2021-04-30","2250000.00","717.47","3136.00","3136.00","TWENTY ONE HUNDRED CONDO","Yes","142"
"RX-10651885","Residential","3100 S Ocean Boulevard 703s","2300000.00","50434426090027030","2021-04-30","1877021.60","634.12","2960.00","2960.00","PALM BEACH HAMPTON CONDO","Yes","169"
"RX-10668014","Residential","3170 S Ocean Boulevard S406","1200000.00","50434426080024060","2021-04-30","1100000.00","378.00","2910.00","3550.00","ENCLAVE OF PALM BEACH CONDO","Yes","108"
"RX-10603695","Residential","3120 S Ocean Boulevard 2-103","995000.00","50434426070021030","2021-05-04","945000.00","328.46","2877.00","3400.00","THIRTY ONE TWENTY CONDO","Yes","342"
"RX-10697461","Residential","2100 S Ocean Boulevard 306s","1850000.00","50434414020023060","2021-05-05","1850000.00","741.78","2494.00","2494.00","TWENTY ONE HUNDRED CONDO","Yes","15"
"RX-10655017","Residential","2600 S Ocean Boulevard 304 N","1193000.00","50434423060013040","2021-05-07","1100000.00","735.78","1495.00","1600.00","2600 Building","Yes","170"
"RX-10707188","Residential","2155 Ibis Isle Road 7","1150000.00","50434415290000070","2021-05-07","1010000.00","518.21","1949.00","1949.00","TOWER VALLENCAY OF IBIS ISLE CONDO","Yes","0"
"RX-10708580","Residential","3140 S Ocean Boulevard 506s","1295000.00","50434426050025060","2021-05-03","1375000.00","619.36","2220.00","2550.00","CARLTON PLACE CONDO","Yes","3"
"RX-10669811","Residential","2165 Ibis Isle Road 12","599000.00","50434415250000120","2021-05-07","497000.00","425.51","1168.00","1168.00","CHATEAU RAMBOUILLET IBIS ISLE CONDO","Yes","156"
"RX-10704407","Residential","3360 S Ocean Boulevard 2hi","879900.00","50434425190010028","2021-05-03","879900.00","415.24","2119.00","2119.00","THIRTY-THREE SIXTY CONDO","Yes","4"
"RX-10704556","Residential","3000 S Ocean Boulevard 204","3695000.00","50434426110142040","2021-05-11","3595000.00","944.06","3808.00","3808.00","BELLARIA CONDO","Yes","26"
"RX-10597147","Residential","3250 S Ocean Boulevard 204s","499000.00","50434426030022040","2021-05-11","455000.00","300.33","1515.00","1515.00","DORCHESTER OF PALM BEACH CONDO","Yes","417"
"RX-10682982","Residential","2784 S Ocean Boulevard 102e","799000.00","50434423050031020","2021-05-12","750000.00","451.53","1661.00","1962.00","COVE CONDO","Yes","83"
"RX-10698151","Residential","2780 S Ocean Boulevard 707","359000.00","50434423120007070","2021-05-12","355000.00","422.11","841.00","950.00","AMBASSADOR II","Yes","29"
"RX-10691212","Residential","3390 S Ocean Boulevard 203","1290000.00","50434435240002030","2021-04-23","1205000.00","561.77","2145.00","2145.00","EMERAUDE CONDO","No","21"
"RX-10716053","Residential","3100 S Ocean Boulevard 303s","2500000.00","50434426090023030","2021-05-14","2500000.00","844.59","2960.00","3238.00","Hampton Palm Beach","Yes","0"
"RX-10698767","Residential","3400 S Ocean Boulevard 5ei","1395000.00","50434435130010055","2021-05-14","1320000.00","758.62","1740.00","1740.00","ATRIUMS OF PALM BEACH CONDO","Yes","7"
"AX-10975907","Residential","3475 S Ocean Boulevard 109","799950.00","50434435020001090","2021-05-13","750750.00","375.00","2002.00","2002.00","LA BONNE VIE","Yes","63"
"RX-10706955","Residential","3170 S Ocean Boulevard S702","3150000.00","50434426080027020","2021-05-14","3150000.00","1067.79","2950.00","2950.00","ENCLAVE OF PALM BEACH CONDO","Yes","0"
"RX-10683361","Residential","3440 S Ocean Boulevard 303s","1999999.00","50434435180023030","2021-05-14","1850000.00","868.13","2131.00","2131.00","HALCYON OF PALM BEACH","Yes","77"
"RX-10797081","Residential","3390 S Ocean Boulevard 506","1625000.00","50434435240005060","2022-11-04","1500000.00","699.30","2145.00","2878.00","EMERAUDE CONDO","Yes","167"
"RX-10696835","Residential","3250 S Ocean Boulevard 509s","869000.00","50434426030025090","2021-05-14","800000.00","457.66","1748.00","1748.00","Dorchester Of Palm Beach Condo","Yes","11"
"RX-10655412","Residential","2295 S Ocean Boulevard 808","675000.00","50434414040008080","2021-05-14","615000.00","394.48","1559.00","1559.00","TWENTY TWO NINETY FIVE SOUTH OCEAN BLVD","Yes","186"
"RX-10707760","Residential","2840 S Ocean Boulevard 4010","174999.00","50434423150004010","2021-05-14","174999.00","241.71","724.00","789.00","ROYAL SAXON","Yes","1"
"RX-10662164","Residential","2780 S Ocean Boulevard 507","339000.00","50434423120005070","2021-05-17","318000.00","378.12","841.00","950.00","Ambassador II","Yes","184"
"RX-10699996","Residential","2288 Ibis Isle Road W","11887000.00","50434415010000220","2021-05-17","10458000.00","2145.67","4874.00","5655.00","Ibis Isle","Yes","9"
"RX-10691622","Residential","2860 S Ocean Boulevard 509","280000.00","50434423030005090","2021-05-11","275000.00","271.73","1012.00","1012.00","LA PALMA CONDO","Yes","32"
"RX-10697986","Residential","2660 S Ocean Boulevard 302n","1295000.00","50434423080013020","2021-05-19","1250000.00","657.89","1900.00","2250.00","BEACH POINT COND DECL FILED 5-31-79","Yes","42"
"RX-10693423","Residential","3400 S Ocean Boulevard 3cii","1149000.00","50434435130020033","2021-05-19","1100000.00","632.18","1740.00","1740.00","ATRIUMS OF PALM BEACH CONDO","Yes","22"
"RX-10675463","Residential","2784 S Ocean 207 N Boulevard 207n","1125000.00","50434423050012070","2021-05-19","970000.00","584.68","1659.00","1979.00","COVE CONDO","Yes","141"
